file_index,source_file,returncode,success,summary_rows,argument_rows,card_rows,stdout_excerpt,stderr_excerpt
438,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
439,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-3.docx,0,True,1,1,5,Parse complete. | Doc: UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 1 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
440,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,1,3,32,Parse complete. | Doc: UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 3 | Cards detected: 32 | Cards with highlighted/underlined read proxy: 32 | ,
441,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\BoUr\UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-7.docx,0,True,1,0,0,Parse complete. | Doc: UCBerkeley-BoUr-Neg-3---Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
442,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\GiSi\UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,1,4,6,Parse complete. | Doc: UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
443,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\GiSi\UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-6.docx,0,True,1,3,5,Parse complete. | Doc: UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-6.docx | Positions detected: 3 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
444,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\GiSi\UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-8.docx,0,True,1,3,3,Parse complete. | Doc: UCBerkeley-GiSi-Aff-2----Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
445,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\GiSi\UCBerkeley-GiSi-Aff-2---Gonzaga-University-Jesuit-Debates-Round-4.docx,0,True,1,3,3,Parse complete. | Doc: UCBerkeley-GiSi-Aff-2---Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
446,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\GiSi\UCBerkeley-GiSi-Neg-2----Gonzaga-University-Jesuit-Debates-Round-7.docx,0,True,1,2,9,Parse complete. | Doc: UCBerkeley-GiSi-Neg-2----Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 2 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
447,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\GiSi\UCBerkeley-GiSi-Neg-2---Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,1,1,4,Parse complete. | Doc: UCBerkeley-GiSi-Neg-2---Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 1 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
448,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\GiSi\UCBerkeley-GiSi-Neg-2---Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,1,2,0,Parse complete. | Doc: UCBerkeley-GiSi-Neg-2---Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
449,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-3---Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: UCBerkeley-MeRe-Aff-3---Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
450,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-3---Gonzaga-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: UCBerkeley-MeRe-Aff-3---Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
451,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-3---Gonzaga-Round-5.docx,0,True,1,2,4,Parse complete. | Doc: UCBerkeley-MeRe-Aff-3---Gonzaga-Round-5.docx | Positions detected: 2 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
452,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Aff-3---Gonzaga-Round-8.docx,0,True,1,0,0,Parse complete. | Doc: UCBerkeley-MeRe-Aff-3---Gonzaga-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
453,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-3---Gonzaga-Round-2.docx,0,True,1,3,3,Parse complete. | Doc: UCBerkeley-MeRe-Neg-3---Gonzaga-Round-2.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
454,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-3---Gonzaga-Round-4.docx,0,True,1,9,10,Parse complete. | Doc: UCBerkeley-MeRe-Neg-3---Gonzaga-Round-4.docx | Positions detected: 9 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
455,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-3---Gonzaga-Round-6.docx,0,True,1,9,24,Parse complete. | Doc: UCBerkeley-MeRe-Neg-3---Gonzaga-Round-6.docx | Positions detected: 9 | Cards detected: 24 | Cards with highlighted/underlined read proxy: 24 | ,
456,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UCBerkeley\MeRe\UCBerkeley-MeRe-Neg-3---Gonzaga-Round-7.docx,0,True,1,7,15,Parse complete. | Doc: UCBerkeley-MeRe-Neg-3---Gonzaga-Round-7.docx | Positions detected: 7 | Cards detected: 15 | Cards with highlighted/underlined read proxy: 15 | ,
457,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\DADi\UTD-DADi-Neg-Gonzaga-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: UTD-DADi-Neg-Gonzaga-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
458,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\DADi\UTD-DADi-Neg-Gonzaga-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: UTD-DADi-Neg-Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
459,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\DADi\UTD-DADi-Neg-Gonzaga-Round-6.docx,0,True,1,0,0,Parse complete. | Doc: UTD-DADi-Neg-Gonzaga-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
460,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Aff-02---Gonzaga-Round-1.docx,0,True,1,7,2,Parse complete. | Doc: UTD-HoHu-Aff-02---Gonzaga-Round-1.docx | Positions detected: 7 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
461,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Aff-02---Gonzaga-Round-4.docx,0,True,1,4,0,Parse complete. | Doc: UTD-HoHu-Aff-02---Gonzaga-Round-4.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
462,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Aff-02---Gonzaga-Round-5.docx,0,True,1,4,1,Parse complete. | Doc: UTD-HoHu-Aff-02---Gonzaga-Round-5.docx | Positions detected: 4 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
463,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Aff-02---Gonzaga-Round-7.docx,0,True,1,4,2,Parse complete. | Doc: UTD-HoHu-Aff-02---Gonzaga-Round-7.docx | Positions detected: 4 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
464,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Neg-02---Gonzaga-Round-2.docx,0,True,1,8,9,Parse complete. | Doc: UTD-HoHu-Neg-02---Gonzaga-Round-2.docx | Positions detected: 8 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
465,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Neg-02---Gonzaga-Round-3.docx,0,True,1,5,18,Parse complete. | Doc: UTD-HoHu-Neg-02---Gonzaga-Round-3.docx | Positions detected: 5 | Cards detected: 18 | Cards with highlighted/underlined read proxy: 18 | ,
466,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Neg-02---Gonzaga-Round-6.docx,0,True,1,6,3,Parse complete. | Doc: UTD-HoHu-Neg-02---Gonzaga-Round-6.docx | Positions detected: 6 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
467,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\HoHu\UTD-HoHu-Neg-02---Gonzaga-Round-8.docx,0,True,1,2,5,Parse complete. | Doc: UTD-HoHu-Neg-02---Gonzaga-Round-8.docx | Positions detected: 2 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
468,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Aff-04---Gonzaga-Round-1.docx,0,True,1,4,0,Parse complete. | Doc: UTD-PeRa-Aff-04---Gonzaga-Round-1.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
469,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Aff-04---Gonzaga-Round-4.docx,0,True,1,1,6,Parse complete. | Doc: UTD-PeRa-Aff-04---Gonzaga-Round-4.docx | Positions detected: 1 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
470,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Aff-04---Gonzaga-Round-5.docx,0,True,1,4,0,Parse complete. | Doc: UTD-PeRa-Aff-04---Gonzaga-Round-5.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
471,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Aff-04---Gonzaga-Round-8.docx,0,True,1,4,0,Parse complete. | Doc: UTD-PeRa-Aff-04---Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
472,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Neg-04---Gonzaga-Round-2.docx,0,True,1,4,6,Parse complete. | Doc: UTD-PeRa-Neg-04---Gonzaga-Round-2.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
473,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Neg-04---Gonzaga-Round-3.docx,0,True,1,5,13,Parse complete. | Doc: UTD-PeRa-Neg-04---Gonzaga-Round-3.docx | Positions detected: 5 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
474,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Neg-04---Gonzaga-Round-6.docx,0,True,1,3,6,Parse complete. | Doc: UTD-PeRa-Neg-04---Gonzaga-Round-6.docx | Positions detected: 3 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
475,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\UTD\PeRa\UTD-PeRa-Neg-04---Gonzaga-Round-7.docx,0,True,1,4,5,Parse complete. | Doc: UTD-PeRa-Neg-04---Gonzaga-Round-7.docx | Positions detected: 4 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
476,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,1,6,11,Parse complete. | Doc: WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 6 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
477,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-3.docx,0,True,1,6,9,Parse complete. | Doc: WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 6 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
478,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-6.docx,0,True,1,9,13,Parse complete. | Doc: WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-6.docx | Positions detected: 9 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
479,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-8.docx,0,True,1,5,13,Parse complete. | Doc: WakeForest-DiEl-Aff-2---Gonzaga-University-Jesuit-Debates-Round-8.docx | Positions detected: 5 | Cards detected: 13 | Cards with highlighted/underlined read proxy: 13 | ,
480,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,1,2,18,Parse complete. | Doc: WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 2 | Cards detected: 18 | Cards with highlighted/underlined read proxy: 18 | ,
481,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-4.docx,0,True,1,4,4,Parse complete. | Doc: WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 4 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
482,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,1,6,10,Parse complete. | Doc: WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 6 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
483,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\DiEl\WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-7.docx,0,True,1,6,10,Parse complete. | Doc: WakeForest-DiEl-Neg-2---Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 6 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
484,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\HaNa\WakeForest-HaNa-Aff-Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,1,0,0,Parse complete. | Doc: WakeForest-HaNa-Aff-Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
485,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\HaNa\WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
486,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\HaNa\WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
487,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\HaNa\WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx,0,True,1,1,0,Parse complete. | Doc: WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
488,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WakeForest\HaNa\WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-7.docx,0,True,1,1,0,Parse complete. | Doc: WakeForest-HaNa-Neg-Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
489,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WichitaState\GrMo\WichitaState-GrMo-Aff-5---Gonzaga-University-Jesuit-Debates-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: WichitaState-GrMo-Aff-5---Gonzaga-University-Jesuit-Debates-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
490,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WichitaState\GrMo\WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-2.docx,0,True,1,0,0,Parse complete. | Doc: WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
491,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WichitaState\GrMo\WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
492,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WichitaState\GrMo\WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-5.docx,0,True,1,0,0,Parse complete. | Doc: WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
493,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\WichitaState\GrMo\WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-7.docx,0,True,1,1,0,Parse complete. | Doc: WichitaState-GrMo-Neg-5---Gonzaga-University-Jesuit-Debates-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
494,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Aff-Gonzaga-Round-1.docx,0,True,1,4,2,Parse complete. | Doc: Wyoming-CaHa-Aff-Gonzaga-Round-1.docx | Positions detected: 4 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
495,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Aff-Gonzaga-Round-4.docx,0,True,1,3,11,Parse complete. | Doc: Wyoming-CaHa-Aff-Gonzaga-Round-4.docx | Positions detected: 3 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
496,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Aff-Gonzaga-Round-5.docx,0,True,1,3,0,Parse complete. | Doc: Wyoming-CaHa-Aff-Gonzaga-Round-5.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
497,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Aff-Gonzaga-Round-8.docx,0,True,1,4,5,Parse complete. | Doc: Wyoming-CaHa-Aff-Gonzaga-Round-8.docx | Positions detected: 4 | Cards detected: 5 | Cards with highlighted/underlined read proxy: 5 | ,
498,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Neg-Gonzaga-Round-2.docx,0,True,1,12,0,Parse complete. | Doc: Wyoming-CaHa-Neg-Gonzaga-Round-2.docx | Positions detected: 12 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
499,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Neg-Gonzaga-Round-3.docx,0,True,1,0,0,Parse complete. | Doc: Wyoming-CaHa-Neg-Gonzaga-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
500,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Neg-Gonzaga-Round-6.docx,0,True,1,1,0,Parse complete. | Doc: Wyoming-CaHa-Neg-Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
501,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\CaHa\Wyoming-CaHa-Neg-Gonzaga-Round-7.docx,0,True,1,2,4,Parse complete. | Doc: Wyoming-CaHa-Neg-Gonzaga-Round-7.docx | Positions detected: 2 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
502,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\LyHe\Wyoming-LyHe-Aff-Gonzaga-Round-2.docx,0,True,0,2,4,Parse complete. | Doc: Wyoming-LyHe-Aff-Gonzaga-Round-2.docx | Positions detected: 2 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
503,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\LyHe\Wyoming-LyHe-Aff-Gonzaga-Round-4.docx,0,True,0,1,0,Parse complete. | Doc: Wyoming-LyHe-Aff-Gonzaga-Round-4.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
504,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\LyHe\Wyoming-LyHe-Aff-Gonzaga-Round-6.docx,0,True,0,1,2,Parse complete. | Doc: Wyoming-LyHe-Aff-Gonzaga-Round-6.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
505,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\LyHe\Wyoming-LyHe-Neg-Gonzaga-Round-1.docx,0,True,0,2,0,Parse complete. | Doc: Wyoming-LyHe-Neg-Gonzaga-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
506,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\LyHe\Wyoming-LyHe-Neg-Gonzaga-Round-3.docx,0,True,0,2,3,Parse complete. | Doc: Wyoming-LyHe-Neg-Gonzaga-Round-3.docx | Positions detected: 2 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
507,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\LyHe\Wyoming-LyHe-Neg-Gonzaga-Round-5.docx,0,True,0,3,3,Parse complete. | Doc: Wyoming-LyHe-Neg-Gonzaga-Round-5.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | STRICT MODE: summary row omitted because strict_fail_tournament_join | ,
508,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\WiWi\Wyoming-WiWi-Aff-4.-Gonzaga-Round-1.docx,0,True,1,0,0,Parse complete. | Doc: Wyoming-WiWi-Aff-4.-Gonzaga-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
509,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\WiWi\Wyoming-WiWi-Aff-4.-Gonzaga-Round-4.docx,0,True,1,0,0,Parse complete. | Doc: Wyoming-WiWi-Aff-4.-Gonzaga-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
510,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\WiWi\Wyoming-WiWi-Aff-4.-Gonzaga-Round-5.docx,0,True,1,0,0,Parse complete. | Doc: Wyoming-WiWi-Aff-4.-Gonzaga-Round-5.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
511,1 -- data\raw\9 -- Build Gonzaga Dataset\Gonzaga_only\Wyoming\WiWi\Wyoming-WiWi-Aff-4.-Gonzaga-Round-8.docx,0,True,1,0,0,Parse complete. | Doc: Wyoming-WiWi-Aff-4.-Gonzaga-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
