file_index,selected_file_path,returncode,parse_success,join_success,summary_rows,stdout_excerpt,stderr_excerpt
275,Iowa\BiSa\Iowa-BiSa-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Iowa-BiSa-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
276,Iowa\BiSa\Iowa-BiSa-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Iowa-BiSa-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-8.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
277,Iowa\KlSe\Iowa-KlSe-Aff-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Iowa-KlSe-Aff-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
278,Iowa\KlSe\Iowa-KlSe-Neg-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Iowa-KlSe-Neg-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
279,Iowa\KlSe\Iowa-KlSe-Neg-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Iowa-KlSe-Neg-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
280,Iowa\KlSe\Iowa-KlSe-Neg-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Iowa-KlSe-Neg-1.-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
281,Iowa\PaAn\Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
282,Iowa\PaAn\Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
283,Iowa\PaAn\Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
284,Iowa\PaAn\Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Iowa-PaAn-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
285,Iowa\WeEl\Iowa-WeEl-Aff-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Iowa-WeEl-Aff-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
286,Iowa\WeEl\Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
287,Iowa\WeEl\Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
288,Iowa\WeEl\Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
289,Iowa\WeEl\Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Iowa-WeEl-Neg-01-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
290,Kansas\AiUl\Kansas-AiUl-Aff-1.-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Aff-1.-Northwestern-Round-2.docx | Positions detected: 8 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
291,Kansas\AiUl\Kansas-AiUl-Aff-1.-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Aff-1.-Northwestern-Round-4.docx | Positions detected: 7 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
292,Kansas\AiUl\Kansas-AiUl-Aff-1.-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Aff-1.-Northwestern-Round-6.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
293,Kansas\AiUl\Kansas-AiUl-Aff-1.-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Aff-1.-Northwestern-Round-8.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
294,Kansas\AiUl\Kansas-AiUl-Neg-1.-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Neg-1.-Northwestern-Round-1.docx | Positions detected: 10 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
295,Kansas\AiUl\Kansas-AiUl-Neg-1.-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Neg-1.-Northwestern-Round-3.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
296,Kansas\AiUl\Kansas-AiUl-Neg-1.-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Neg-1.-Northwestern-Round-5.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
297,Kansas\AiUl\Kansas-AiUl-Neg-1.-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Kansas-AiUl-Neg-1.-Northwestern-Round-7.docx | Positions detected: 10 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
298,Kansas\BaMc\Kansas-BaMc-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kansas-BaMc-Neg-1---Northwestern-Round-1.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
299,Kansas\BaMc\Kansas-BaMc-Neg-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Kansas-BaMc-Neg-1---Northwestern-Round-4.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
300,Kansas\BaMc\Kansas-BaMc-Neg-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Kansas-BaMc-Neg-1---Northwestern-Round-6.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
301,Kansas\BaMc\Kansas-BaMc-Neg-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Kansas-BaMc-Neg-1---Northwestern-Round-8.docx | Positions detected: 9 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
302,Kansas\BrWa\Kansas-BrWa-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Aff-1---Northwestern-Round-2.docx | Positions detected: 8 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
303,Kansas\BrWa\Kansas-BrWa-Aff-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Aff-1---Northwestern-Round-4.docx | Positions detected: 9 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
304,Kansas\BrWa\Kansas-BrWa-Aff-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Aff-1---Northwestern-Round-5.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
305,Kansas\BrWa\Kansas-BrWa-Aff-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Aff-1---Northwestern-Round-8.docx | Positions detected: 12 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
306,Kansas\BrWa\Kansas-BrWa-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Neg-1---Northwestern-Round-1.docx | Positions detected: 18 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
307,Kansas\BrWa\Kansas-BrWa-Neg-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Neg-1---Northwestern-Round-3.docx | Positions detected: 11 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
308,Kansas\BrWa\Kansas-BrWa-Neg-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Neg-1---Northwestern-Round-6.docx | Positions detected: 6 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
309,Kansas\BrWa\Kansas-BrWa-Neg-1---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Kansas-BrWa-Neg-1---Northwestern-Round-7.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
310,Kansas\ChSu\Kansas-ChSu-Neg-1---Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kansas-ChSu-Neg-1---Northwestern-Round-1.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
311,Kansas\ChSu\Kansas-ChSu-Neg-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Kansas-ChSu-Neg-1---Northwestern-Round-3.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
312,Kansas\HaLe\Kansas-HaLe-Neg-1----Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kansas-HaLe-Neg-1----Northwestern-Round-1.docx | Positions detected: 8 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
313,Kansas\HaPe\Kansas-HaPe-Aff-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Kansas-HaPe-Aff-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
314,Kansas\HaPe\Kansas-HaPe-Neg-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kansas-HaPe-Neg-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
315,Kansas\LaSc\Kansas-LaSc-Aff-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Kansas-LaSc-Aff-Northwestern-Round-2.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
316,Kansas\LaSc\Kansas-LaSc-Neg-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kansas-LaSc-Neg-Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
317,Kansas\LaSc\Kansas-LaSc-Neg-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Kansas-LaSc-Neg-Northwestern-Round-3.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
318,Kansas\LaSc\Kansas-LaSc-Neg-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Kansas-LaSc-Neg-Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
319,Kansas\LaSc\Kansas-LaSc-Neg-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Kansas-LaSc-Neg-Northwestern-Round-8.docx | Positions detected: 1 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
320,Kansas\OwWi\Kansas-OwWi-Aff-1---Northwestern-Round-1.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Aff-1---Northwestern-Round-1.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
321,Kansas\OwWi\Kansas-OwWi-Aff-1---Northwestern-Round-3.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Aff-1---Northwestern-Round-3.docx | Positions detected: 8 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
322,Kansas\OwWi\Kansas-OwWi-Aff-1---Northwestern-Round-5.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Aff-1---Northwestern-Round-5.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
323,Kansas\OwWi\Kansas-OwWi-Aff-1---Northwestern-Round-7.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Aff-1---Northwestern-Round-7.docx | Positions detected: 7 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
324,Kansas\OwWi\Kansas-OwWi-Neg-1---Northwestern-Round-2.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Neg-1---Northwestern-Round-2.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
325,Kansas\OwWi\Kansas-OwWi-Neg-1---Northwestern-Round-4.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Neg-1---Northwestern-Round-4.docx | Positions detected: 3 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
326,Kansas\OwWi\Kansas-OwWi-Neg-1---Northwestern-Round-6.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Neg-1---Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
327,Kansas\OwWi\Kansas-OwWi-Neg-1---Northwestern-Round-8.docx,0,True,False,1,Parse complete. | Doc: Kansas-OwWi-Neg-1---Northwestern-Round-8.docx | Positions detected: 9 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
328,KansasState\ArSa\KansasState-ArSa-Aff-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: KansasState-ArSa-Aff-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
329,KansasState\ArSa\KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
330,KansasState\ArSa\KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
331,KansasState\ArSa\KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
332,KansasState\ArSa\KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: KansasState-ArSa-Neg-1-----Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 1 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
333,KansasState\DaRa\KansasState-DaRa-Aff-1---Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: KansasState-DaRa-Aff-1---Northwestern-Round-2.docx | Positions detected: 3 | Cards detected: 7 | Cards with highlighted/underlined read proxy: 7 | ,
334,KansasState\DaRa\KansasState-DaRa-Aff-1---Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: KansasState-DaRa-Aff-1---Northwestern-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
335,KansasState\DaRa\KansasState-DaRa-Aff-1---Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: KansasState-DaRa-Aff-1---Northwestern-Round-5.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
336,KansasState\DaRa\KansasState-DaRa-Aff-1---Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: KansasState-DaRa-Aff-1---Northwestern-Round-7.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
337,KansasState\DaRa\KansasState-DaRa-Neg-1---Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: KansasState-DaRa-Neg-1---Northwestern-Round-3.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
338,KansasState\DaRa\KansasState-DaRa-Neg-1---Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: KansasState-DaRa-Neg-1---Northwestern-Round-6.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
339,KansasState\DaRa\KansasState-DaRa-Neg-1---Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: KansasState-DaRa-Neg-1---Northwestern-Round-8.docx | Positions detected: 3 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
340,KansasState\DrSp\KansasState-DrSp-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: KansasState-DrSp-Aff-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 1 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
341,KansasState\DrSp\KansasState-DrSp-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: KansasState-DrSp-Neg-1---Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
342,Kentucky\GaSl\Kentucky-GaSl-Aff-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: Kentucky-GaSl-Aff-Northwestern-Round-2.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
343,Kentucky\GaSl\Kentucky-GaSl-Aff-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Kentucky-GaSl-Aff-Northwestern-Round-6.docx | Positions detected: 1 | Cards detected: 4 | Cards with highlighted/underlined read proxy: 4 | ,
344,Kentucky\GaSl\Kentucky-GaSl-Aff-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: Kentucky-GaSl-Aff-Northwestern-Round-7.docx | Positions detected: 4 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
345,Kentucky\GaSl\Kentucky-GaSl-Neg-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Kentucky-GaSl-Neg-Northwestern-Round-1.docx | Positions detected: 5 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
346,Kentucky\GaSl\Kentucky-GaSl-Neg-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: Kentucky-GaSl-Neg-Northwestern-Round-4.docx | Positions detected: 7 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
347,Kentucky\GaSl\Kentucky-GaSl-Neg-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: Kentucky-GaSl-Neg-Northwestern-Round-5.docx | Positions detected: 3 | Cards detected: 3 | Cards with highlighted/underlined read proxy: 3 | ,
348,Kentucky\GaSl\Kentucky-GaSl-Neg-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Kentucky-GaSl-Neg-Northwestern-Round-8.docx | Positions detected: 8 | Cards detected: 9 | Cards with highlighted/underlined read proxy: 9 | ,
349,MacalesterCollege\CoDu\MacalesterCollege-CoDu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-CoDu-Aff-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 2 | Cards detected: 11 | Cards with highlighted/underlined read proxy: 11 | ,
350,MacalesterCollege\CoDu\MacalesterCollege-CoDu-Aff-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-CoDu-Aff-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-5.docx | Positions detected: 2 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
351,MacalesterCollege\CoDu\MacalesterCollege-CoDu-Aff-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-CoDu-Aff-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-8.docx | Positions detected: 2 | Cards detected: 10 | Cards with highlighted/underlined read proxy: 10 | ,
352,MacalesterCollege\CoDu\MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
353,MacalesterCollege\CoDu\MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-6.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
354,MacalesterCollege\CoDu\MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-at-Northwestern-Round-7.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
355,MacalesterCollege\CoDu\MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-Round-4.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-CoDu-Neg-Owen-L-Coon-Memorial-Tournament-Round-4.docx | Positions detected: 0 | Cards detected: 0 | Cards with highlighted/underlined read proxy: 0 | ,
356,MacalesterCollege\HaWi\MacalesterCollege-HaWi-Aff-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-HaWi-Aff-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-1.docx | Positions detected: 2 | Cards detected: 22 | Cards with highlighted/underlined read proxy: 22 | ,
357,MacalesterCollege\HaWi\MacalesterCollege-HaWi-Aff-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-HaWi-Aff-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-4.docx | Positions detected: 7 | Cards detected: 17 | Cards with highlighted/underlined read proxy: 17 | ,
358,MacalesterCollege\HaWi\MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-2.docx | Positions detected: 4 | Cards detected: 6 | Cards with highlighted/underlined read proxy: 6 | ,
359,MacalesterCollege\HaWi\MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-3.docx | Positions detected: 2 | Cards detected: 1 | Cards with highlighted/underlined read proxy: 1 | ,
360,MacalesterCollege\HaWi\MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-5.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
361,MacalesterCollege\HaWi\MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx,0,True,True,1,Parse complete. | Doc: MacalesterCollege-HaWi-Neg-1--Owen-L-Coon-Memorial-Debates-at-Northwestern-Round-7.docx | Positions detected: 2 | Cards detected: 2 | Cards with highlighted/underlined read proxy: 2 | ,
362,Michigan\BaPa\Michigan-BaPa-Aff-Northwestern-Round-1.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Aff-Northwestern-Round-1.docx | Positions detected: 3 | Cards detected: 34 | Cards with highlighted/underlined read proxy: 34 | ,
363,Michigan\BaPa\Michigan-BaPa-Aff-Northwestern-Round-3.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Aff-Northwestern-Round-3.docx | Positions detected: 4 | Cards detected: 29 | Cards with highlighted/underlined read proxy: 29 | ,
364,Michigan\BaPa\Michigan-BaPa-Aff-Northwestern-Round-6.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Aff-Northwestern-Round-6.docx | Positions detected: 3 | Cards detected: 46 | Cards with highlighted/underlined read proxy: 45 | ,
365,Michigan\BaPa\Michigan-BaPa-Aff-Northwestern-Round-8.docx,0,True,True,1,Parse complete. | Doc: Michigan-BaPa-Aff-Northwestern-Round-8.docx | Positions detected: 13 | Cards detected: 65 | Cards with highlighted/underlined read proxy: 63 | ,
